경기,가평군,가평군보건소,보건소,상천리보건진료소,(124-49)경기 가평군 청평면 수리재길 293-19  (상천보건진료소),031-584-1795
경기,가평군,가평군보건소,보건소,설곡리보건진료소,"(124-71)경기 가평군 설악면 봉미산안길7번길 1-6, B동  (설곡보건진료소)",031-584-7771
경기,가평군,가평군보건소,보건소,설악보건지소,"(124-67)경기 가평군 설악면 한서로 6, 7동  (설악면보건지소)",031-584-7078
경기,가평군,가평군보건소,보건소,운악리보건진료소,(124-32)경기 가평군 하면 현등사길 (조종면)7-16  (운악보건진료소),031-585-1128
경기,가평군,가평군보건소,보건소,위곡리보건진료소,"(124-63)경기 가평군 설악면 한서로 228-16, 위곡리보건진료소  (위곡2리마을회관)",031-584-7205
경기,가평군,가평군보건소,보건소,율길리보건진료소,(124-41)경기 가평군 상면 청군로 2043-15  (율길보건진료소),031-584-3494
경기,가평군,가평군보건소,보건소,임초리보건진료소,(124-47)경기 가평군 상면 청군로 699  (임초보건진료소),031-585-1736
경기,가평군,가평군보건소,보건소,조종면보건지소,"(124-38)경기 가평군 하면 조종내길 75, F동  (하면보건지소)",031-585-0671
경기,가평군,가평군보건소,보건소,청평보건지소,"(124-52)경기 가평군 청평면 은고개로 15, 청평면보건지소  (청평면보건지소)",031-584-1007
경기,가평군,가평군보건소,보건소,태봉리보건진료소,(124-42)경기 가평군 상면 아랫벌길 11  (태봉리보건소),031-585-1568
경기,가평군,가평군보건소,보건소,화악리보건진료소,(124-02)경기 가평군 북면 화악지암길 4  (화악보건진료소),031-582-3011
경기,고양시,고양시 덕양구보건소,보건소,고양시 덕양구보건소,"(104-60)경기 고양시 덕양구 원당로33번길 28  (주교동, 덕양구보건소)",031-966-9317
경기,고양시,고양시 덕양구보건소,보건의료원,고양동건강생활지원센터,(102-75)경기 고양시 덕양구 혜음로 19-11 고양종합사회복지관 (고양동),031-966-9317
경기,고양시,고양시 일산동구보건소,보건의료원,고양시 일산동구보건소,"(104-10)경기 고양시 일산동구 중앙로 1228 1,2층 (마두동, KT고양지사)",031-8075-4084
경기,고양시,고양시 일산서구보건소,보건의료원,고양시 일산서구보건소,(411-873)경기 고양시 일산서구 일중로 54,031-8075-4160
경기,과천시,과천시보건소,보건의료원,과천시보건소,(427-714)경기 과천시 관문로 69,02-2150-3800
경기,광명시,광명시보건소,보건의료원,광명시보건소,"(143-03)경기 광명시 오리로 613 광명시보건소 (하안동, 광명시보건소)",02-2680-2862
경기,광명시,광명시보건소,보건의료원,100세건강생활지원센터,"(142-03)경기 광명시 오리로 1018 , (광명동, 광명종합사회복지관)",02-2680-5172
경기,광주시,광주시보건소,보건의료원,광주시보건소,"(127-39)경기 광주시 파발로 194  (경안동, 광주시보건소)",031-760-2110
경기,광주시,광주시보건소,보건의료원,검천리보건진료소,(127-06)경기 광주시 남종면 산수로 2331  (검천리보건진료소),031-760-5660
경기,광주시,광주시보건소,보건의료원,관음리보건진료소,(127-13)경기 광주시 퇴촌면 천진암로 653-8  (관음리보건진료소),031-760-5658
경기,광주시,광주시보건소,보건의료원,능평리보건진료소,(127-73)경기 광주시 오포읍 창뜰아랫길 6  (능평리복합문화시설),031-760-5651
경기,광주시,광주시보건소,보건의료원,도척보건지소,(128-15)경기 광주시 도척면 노곡로 20  (도척면사무소),031-760-2560
경기,광주시,광주시보건소,보건의료원,만선리보건진료소,(127-21)경기 광주시 곤지암읍 만선로 59 11-8 ,031-760-5654
경기,광주시,광주시보건소,보건의료원,무갑리보건진료소,(464-863)경기 광주시 초월읍 무갑길 140번길 14,031-760-5653
경기,광주시,광주시보건소,보건의료원,분원리보건진료소,(464-878)경기 광주시 남종면 산수로 1613-9,031-760-5659
경기,광주시,광주시보건소,보건의료원,산성리보건진료소,(464-809)경기 광주시 중부면 남한산성로 732-20,031-760-5661
